osm_type,osm_id,lat,lon,housenumber,street,unit,city,state,postcode,country,full_address,nearest_segment_id,nearest_from_node,nearest_to_node,nearest_street_name,distance_to_road_m
way,707853264,28.96508072674503,-82.00896518179597,8700,Southeast 176th Lowndes Place,,,,,,8700 Southeast 176th Lowndes Place,32163,2161801120,2161801131,Southeast 176th Lowndes Place,27.62
way,707847230,28.96504375158858,-82.01060031708143,17617,Southeast 88th Covington Circle,,,,,,17617 Southeast 88th Covington Circle,32176,2161801138,2161801120,Southeast 88th Covington Circle,27.63
way,1473994522,29.69452989005306,-82.42324087550521,4327,Northwest 76th Terrace,,,,,,4327 Northwest 76th Terrace,101979,84899005,84899003,Northwest 76th Terrace,27.63
node,4353269455,29.6111221,-82.4556434,4514,Southwest 105th Drive,,Gainesville,FL,,US,"4514 Southwest 105th Drive, Gainesville FL, US",81337,84896113,84896139,Southwest 105th Drive,27.63
way,1348982595,29.62194662432915,-82.44568970178426,9719,Southwest 34th Lane,,Gainesville,FL,,US,"9719 Southwest 34th Lane, Gainesville FL, US",88680,84823837,4348710742,Southwest 34th Lane,27.64
way,294203186,29.63128951201224,-82.36629762438076,2269,Surge Area Drive,,Gainesville,FL,32608,,"2269 Surge Area Drive, Gainesville FL 32608",105865,618869071,2977631331,Surge Area Drive,27.64
way,1346835425,29.621250064581904,-82.44379038086163,9516,Southwest 35th Lane,,Gainesville,FL,,US,"9516 Southwest 35th Lane, Gainesville FL, US",93521,84848803,84848811,Southwest 35th Lane,27.65
way,707850260,28.966691275747884,-82.00976290418623,17652,Southeast 88th Covington Circle,,,,,,17652 Southeast 88th Covington Circle,32177,2161801138,2161801183,Southeast 88th Covington Circle,27.65
way,857409888,29.643431051782322,-82.33620083398054,1115,Southwest 9th Avenue,,Gainesville,FL,32601,,"1115 Southwest 9th Avenue, Gainesville FL 32601",96477,84863175,84863166,Southwest 9th Avenue,27.65
node,13241564219,29.8538271,-82.5915529,8,,,,,,,8,112520,7930170695,84792376,Northwest 212 Avenue,27.66
node,4485379482,29.6054346,-82.4454467,9712,Southwest 52nd Lane,,Gainesville,FL,,US,"9712 Southwest 52nd Lane, Gainesville FL, US",84795,4485383763,4485383760,Southwest 97th Way;Southwest 52nd Road;Southwest 52nd Lane;Southwest 97th Drive,27.66
way,664417016,28.970635079043983,-82.0319360464898,7321,Southeast 172nd Legacy Lane,,,,,,7321 Southeast 172nd Legacy Lane,28205,1330629831,2161801486,Southeast 172nd Legacy Lane,27.66
node,4494609112,29.6061874,-82.4441629,9503,Southwest 51st Road,,Gainesville,FL,,US,"9503 Southwest 51st Road, Gainesville FL, US",80101,84852418,84870550,Southwest 95th Terrace,27.66
node,7292706586,29.6194617,-82.3813233,3841,Archer Road,A,Gainesville,FL,32608,,"3841 Archer Road #A, Gainesville FL 32608",107947,2168048041,2168048070,Southwest Archer Road,27.67
way,481422046,29.649954200857085,-82.33840641158422,1237,Southwest 2nd Avenue,,Gainesville,FL,32601,,"1237 Southwest 2nd Avenue, Gainesville FL 32601",109489,3980856577,3980856583,Southwest 2nd Avenue,27.67
node,4470258445,29.6043436,-82.4541078,10511,Southwest 52nd Avenue,,Gainesville,FL,,US,"10511 Southwest 52nd Avenue, Gainesville FL, US",80704,84869993,84869988,Southwest 52nd Avenue,27.68
node,4205240228,29.6881885,-82.3548031,2280,Northwest 38th Avenue,,Gainesville,FL,,US,"2280 Northwest 38th Avenue, Gainesville FL, US",102094,84900185,84856009,Northwest 38th Avenue;Northwest 22nd Terrace,27.68
way,1524408943,29.17031393490755,-82.35187562683885,1848,Southwest 140th Avenue,,,,,,1848 Southwest 140th Avenue,46143,98764423,98828530,Southwest 140th Avenue,27.69
way,707824986,28.967552451242817,-82.00757696336832,8806,Southeast 177th Grassmere Street,,,,,,8806 Southeast 177th Grassmere Street,32040,2161773097,2161801218,Southeast 177th Grassmere Street,27.69
node,4470376185,29.6017468,-82.4542393,5611,Southwest 104th Terrace,,Gainesville,FL,,US,"5611 Southwest 104th Terrace, Gainesville FL, US",79380,84832879,84904611,Southwest 104th Terrace,27.69
node,4494609099,29.6077353,-82.4442595,9512,Southwest 50th Road,,Gainesville,FL,,US,"9512 Southwest 50th Road, Gainesville FL, US",79876,84843571,84843577,Southwest 50th Road,27.7
way,1033880918,29.188728011515106,-82.13379240115678,317,Northeast 3rd Street,,Ocala,FL,34470,,"317 Northeast 3rd Street, Ocala FL 34470",26726,98942565,98818088,Northeast 2nd Street,27.7
way,1023674569,29.689865397747464,-82.42348076425147,7610,Northwest 40th Avenue,,,,,,7610 Northwest 40th Avenue,100660,84888260,84856949,Northwest 40th Avenue,27.71
node,4349025495,29.6208206,-82.445325,3616,Southwest 97th Way,,Gainesville,FL,,US,"3616 Southwest 97th Way, Gainesville FL, US",92882,84843662,84848797,Southwest 97th Way,27.71
way,653964986,28.981454895716226,-82.02444777058822,16604,Southeast 77th Northridge Court,,,,,,16604 Southeast 77th Northridge Court,28544,1445318104,1445318130,Southeast 77th Northridge Court,27.71
node,4204859329,29.6841241,-82.3637952,3324,Northwest 27th Terrace,,Gainesville,FL,,US,"3324 Northwest 27th Terrace, Gainesville FL, US",90210,84830275,84864499,Northwest 27th Terrace;Northwest 36th Place;Northwest 32nd Place,27.72
node,4165837801,29.6327028,-82.4554154,2136,Southwest 106th Drive,,Gainesville,FL,,US,"2136 Southwest 106th Drive, Gainesville FL, US",94236,84852685,84826607,Southwest 106th Drive,27.72
way,1348982598,29.628349107186732,-82.44260340947798,9444,Southwest 27th Road,,Gainesville,FL,,US,"9444 Southwest 27th Road, Gainesville FL, US",106684,2019720766,2019720766,Southwest 28th Road;Southwest 94th Drive;Southwest 27th Road;Southwest 93rd Drive,27.72
node,4204859315,29.6831314,-82.3626083,3236,Northwest 27th Street,,Gainesville,FL,,US,"3236 Northwest 27th Street, Gainesville FL, US",97279,84867087,84830275,Northwest 27th Street,27.73
node,4204859304,29.6819837,-82.362037,3123,Northwest 27th Street,,Gainesville,FL,,US,"3123 Northwest 27th Street, Gainesville FL, US",90212,84830275,84867075,Northwest 27th Street,27.73
node,4166032317,29.6190346,-82.4497694,10114,Southwest 38th Place,,Gainesville,FL,,US,"10114 Southwest 38th Place, Gainesville FL, US",93012,84844705,84818751,Southwest 102nd Way;Southwest 38th Place,27.73
way,1348982661,29.623695791740147,-82.4440728163517,9521,Southwest 32nd Lane,,Gainesville,FL,,US,"9521 Southwest 32nd Lane, Gainesville FL, US",88673,84823828,84847638,Southwest 32nd Lane,27.74
way,1348982573,29.621912131456295,-82.44246782974741,9338,Southwest 35th Lane,,Gainesville,FL,,US,"9338 Southwest 35th Lane, Gainesville FL, US",93526,84848812,84848811,Southwest 35th Lane,27.74
node,4204859333,29.6842839,-82.361276,3403,Northwest 26th Terrace,,Gainesville,FL,,US,"3403 Northwest 26th Terrace, Gainesville FL, US",97278,84867087,84864499,Northwest 33rd Place;Northwest 36th Place;Northwest 26th Terrace,27.74
node,4207111060,29.6814753,-82.3505949,2036,Northwest 31st Avenue,,Gainesville,FL,,US,"2036 Northwest 31st Avenue, Gainesville FL, US",98711,84875173,84875170,Northwest 31st Avenue,27.74
node,13514772375,29.0643594,-82.2761376,9201,Southwest 108th Place,1027,Ocala,FL,34481,,"9201 Southwest 108th Place #1027, Ocala FL 34481",47234,98795569,98894541,Southwest 93rd Terrace;Southwest 94th Court,27.74
way,452953931,29.596048399999997,-82.43853630000001,6280,Southwest 90th Street,,Gainesville,FL,,US,"6280 Southwest 90th Street, Gainesville FL, US",84193,2162938477,2162938475,Southwest 62nd Place;Southwest 88th Terrace;Southwest 90th Street,27.75
node,4485325327,29.6046754,-82.4499089,10106,Southwest 52nd Road,,Gainesville,FL,,US,"10106 Southwest 52nd Road, Gainesville FL, US",81884,84927023,84917606,Southwest 52nd Road,27.76
way,1023674330,29.689865808359958,-82.42304890740252,7520,Northwest 40th Avenue,,,,,,7520 Northwest 40th Avenue,100660,84888260,84856949,Northwest 40th Avenue,27.76
node,13514791951,29.0662118,-82.2757541,9201,Southwest 108th Place,203,Ocala,FL,34481,,"9201 Southwest 108th Place #203, Ocala FL 34481",67204,1407926528,98850575,Southwest 94th Court;Southwest 108th Street,27.76
way,1348982721,29.6222116590421,-82.4427528615338,9411,Southwest 34th Lane,,Gainesville,FL,,US,"9411 Southwest 34th Lane, Gainesville FL, US",101260,84892012,4348710742,Southwest 34th Lane,27.76
node,4353251810,29.6130634,-82.4518468,4414,Southwest 102nd Drive,,Gainesville,FL,,US,"4414 Southwest 102nd Drive, Gainesville FL, US",80109,84852520,84864178,Southwest 102nd Drive;Southwest 44th Lane,27.77
way,416153808,29.683559,-82.3595029,2541,Northwest 33rd Place,,Gainesville,FL,32605,US,"2541 Northwest 33rd Place, Gainesville FL 32605, US",105212,84936629,84895333,Northwest 33rd Place,27.78
node,4497578823,29.6085084,-82.4397004,9179,Southwest 48th Place,,Gainesville,FL,,US,"9179 Southwest 48th Place, Gainesville FL, US",81149,84887446,84855350,Southwest 48th Place,27.78
node,4345692536,29.6258033,-82.439418,9261,Southwest 30th Lane,,Gainesville,FL,,US,"9261 Southwest 30th Lane, Gainesville FL, US",103449,84913628,84841864,Southwest 30th Lane,27.79
way,1023673988,29.689866868623827,-82.4248362723689,7710,Northwest 40th Avenue,,,,,,7710 Northwest 40th Avenue,95151,84856949,84888260,Northwest 40th Avenue,27.79
way,481413823,29.652483786250677,-82.34959423475772,100,Northwest 20th Terrace,,Gainesville,FL,32603,,"100 Northwest 20th Terrace, Gainesville FL 32603",88546,84823029,6009220371,Northwest 20th Terrace,27.8
way,452953940,29.59178575523342,-82.43682631712997,6745,Southwest 88th Drive,,Gainesville,FL,,US,"6745 Southwest 88th Drive, Gainesville FL, US",84172,2162938439,2162938428,Southwest 67th Place;Southwest 88th Drive,27.81
node,4497578822,29.6085084,-82.4396266,9175,Southwest 48th Place,,Gainesville,FL,,US,"9175 Southwest 48th Place, Gainesville FL, US",81149,84887446,84855350,Southwest 48th Place,27.81
way,452953942,29.591047533117553,-82.43851379911001,6838,Southwest 90th Street,,Gainesville,FL,,US,"6838 Southwest 90th Street, Gainesville FL, US",84169,2162938433,2162938428,Southwest 89th Way;Southwest 90th Street,27.81
way,1204714197,29.601835200000004,-82.45135724999999,10271,Southwest 55th Lane,,Gainesville,FL,,US,"10271 Southwest 55th Lane, Gainesville FL, US",79754,84840424,84840401,Southwest 55th Lane,27.81
way,416153735,29.6874378,-82.35893000000002,2516,Northwest 37th Place,,Gainesville,FL,32605,US,"2516 Northwest 37th Place, Gainesville FL 32605, US",97089,84866077,84866075,Northwest 37th Place,27.82
node,4494609191,29.60691,-82.4435923,5027,Southwest 95th Terrace,,Gainesville,FL,,US,"5027 Southwest 95th Terrace, Gainesville FL, US",79878,84843571,84852418,Southwest 95th Terrace,27.83
node,4484268663,29.6045145,-82.4447074,9606,Southwest 53rd Road,,Gainesville,FL,,US,"9606 Southwest 53rd Road, Gainesville FL, US",81640,84908663,84858831,Southwest 53rd Road,27.83
way,1204709170,29.602228154663795,-82.4544712082298,5618,Southwest 104th Terrace,,Gainesville,FL,,US,"5618 Southwest 104th Terrace, Gainesville FL, US",79380,84832879,84904611,Southwest 104th Terrace,27.83
node,4470329323,29.6054339,-82.4518776,10237,Southwest 52nd Avenue,,Gainesville,FL,,US,"10237 Southwest 52nd Avenue, Gainesville FL, US",78557,84800584,84844291,Southwest 52nd Avenue,27.83
node,4204958108,29.6867403,-82.371233,3626,Northwest 33rd Terrace,,Gainesville,FL,,US,"3626 Northwest 33rd Terrace, Gainesville FL, US",102683,84906394,84760430,Northwest 33rd Terrace,27.83
way,969857709,29.65917879023875,-82.41423042494293,6707,Newberry Road,,Gainesville,FL,32605,,"6707 Newberry Road, Gainesville FL 32605",85747,84720482,4072782570,,27.84
node,4353269440,29.6137525,-82.4547636,4307,Southwest 105th Drive,,Gainesville,FL,,US,"4307 Southwest 105th Drive, Gainesville FL, US",81340,84896135,84896135,Southwest 105th Drive,27.84
node,6227722924,28.9748908,-81.9923226,9692,Southeast 171st Argyll Street,,,,,,9692 Southeast 171st Argyll Street,32589,2161802041,2161802019,Southeast 171st Argyll Street,27.84
way,1348982649,29.626059887292385,-82.4521341834065,10317,Southwest 30th Lane,,Gainesville,FL,,US,"10317 Southwest 30th Lane, Gainesville FL, US",106228,1419670114,3894534297,Southwest 103rd Street,27.85
node,4497578827,29.6085072,-82.4400356,9191,Southwest 48th Place,,Gainesville,FL,,US,"9191 Southwest 48th Place, Gainesville FL, US",80239,84855356,84855350,Southwest 49th Place;Southwest 48th Place,27.85
node,4350013487,29.6178425,-82.4409422,4017,Southwest 93rd Drive,,Gainesville,FL,,US,"4017 Southwest 93rd Drive, Gainesville FL, US",80621,84867594,84867575,Southwest 93rd Drive,27.85
node,4183521532,29.6272809,-82.4401738,9272,Southwest 29th Avenue,,Gainesville,FL,,US,"9272 Southwest 29th Avenue, Gainesville FL, US",106675,2019720743,2019720743,Southwest 92nd Drive;Southwest 29th Avenue;Southwest 92nd Terrace,27.85
node,6227723094,28.9748821,-81.9951351,9540,Southeast 171st Argyll Street,,,,,,9540 Southeast 171st Argyll Street,32589,2161802041,2161802019,Southeast 171st Argyll Street,27.86
node,4470229592,29.609049,-82.4485356,10035,Southwest 48th Place,,Gainesville,FL,,US,"10035 Southwest 48th Place, Gainesville FL, US",81573,84905493,84905493,Southwest 48th Place,27.86
node,4349025507,29.6202727,-82.4448556,3707,Southwest 97th Way,,Gainesville,FL,,US,"3707 Southwest 97th Way, Gainesville FL, US",93519,84848797,84843662,Southwest 97th Way,27.86
node,4207110880,29.6814671,-82.348726,1942,Northwest 31st Avenue,,Gainesville,FL,,US,"1942 Northwest 31st Avenue, Gainesville FL, US",98710,84875170,84934426,Northwest 31st Avenue;Northwest 19th Street,27.86
node,9710743216,29.6552316,-82.4957297,14260,West Newberry Road,,Newberry,FL,32669,,"14260 West Newberry Road, Newberry FL 32669",101375,84893427,84790218,Northwest 143rd Street,27.87
node,4497578824,29.6085072,-82.4398197,9183,Southwest 48th Place,,Gainesville,FL,,US,"9183 Southwest 48th Place, Gainesville FL, US",81149,84887446,84855350,Southwest 48th Place,27.87
way,1287114286,29.607528179937884,-82.44233825675265,5030,Southwest 94th Street,,Gainesville,FL,,US,"5030 Southwest 94th Street, Gainesville FL, US",78352,84763958,84821748,Southwest 94th Street,27.87
node,4204859342,29.6848756,-82.3622476,3425,Northwest 27th Street,,Gainesville,FL,,US,"3425 Northwest 27th Street, Gainesville FL, US",97277,84867087,84864499,Northwest 27th Street,27.88
way,1023674461,29.68936445702538,-82.4226570747088,7511,Northwest 40th Avenue,,,,,,7511 Northwest 40th Avenue,100660,84888260,84856949,Northwest 40th Avenue,27.89
node,4470396565,29.6031822,-82.4470657,5515,Southwest 98th Terrace,,Gainesville,FL,,US,"5515 Southwest 98th Terrace, Gainesville FL, US",79575,84837165,84823844,Southwest 98th Terrace,27.89
node,4353208679,29.6148974,-82.4485704,10008,Southwest 42nd Road,,Gainesville,FL,,US,"10008 Southwest 42nd Road, Gainesville FL, US",80560,84865152,84865150,Southwest 42nd Road,27.89
node,6227624805,28.9750851,-81.9979303,16826,Southeast 93rd Cuthbert Circle,,,,,,16826 Southeast 93rd Cuthbert Circle,32680,2161802293,2161801952,Southeast 93rd Cuthbert Circle,27.9
node,4497578828,29.6084991,-82.4401134,9193,Southwest 48th Place,,Gainesville,FL,,US,"9193 Southwest 48th Place, Gainesville FL, US",80239,84855356,84855350,Southwest 49th Place;Southwest 48th Place,27.9
node,4345692532,29.6256891,-82.4379053,3054,Southwest 92nd Street,,Gainesville,FL,,US,"3054 Southwest 92nd Street, Gainesville FL, US",103451,84913628,84880754,Southwest 92nd Street,27.9
way,678698033,29.687776441295163,-82.36953117727666,3720,Northwest 31st Terrace,,Gainesville,FL,,US,"3720 Northwest 31st Terrace, Gainesville FL, US",87306,84802642,84924740,Northwest 31st Terrace,27.9
node,4166032340,29.6205957,-82.4519835,10283,Southwest 36th Place,,Gainesville,FL,,US,"10283 Southwest 36th Place, Gainesville FL, US",106220,1419670097,1419670092,Southwest 103rd Street,27.91
node,8980704151,29.6529537,-82.3816253,3822,West Newberry Road,,Gainesville,FL,32607,US,"3822 West Newberry Road, Gainesville FL 32607, US",112139,7070981587,7071334702,Newberry Road,27.91
node,4204940206,29.6817175,-82.3670534,3110,Northwest 29th Terrace,,Gainesville,FL,,US,"3110 Northwest 29th Terrace, Gainesville FL, US",99336,84879232,84875131,Northwest 29th Terrace,27.92
node,13514772383,29.0643327,-82.2760207,9201,Southwest 108th Place,1024,Ocala,FL,34481,,"9201 Southwest 108th Place #1024, Ocala FL 34481",62427,98894541,98795569,Southwest 93rd Terrace;Southwest 94th Court,27.92
node,4165837823,29.6334139,-82.4544445,10515,Southwest 21st Avenue,,Gainesville,FL,,US,"10515 Southwest 21st Avenue, Gainesville FL, US",94235,84852685,84826609,Southwest 21st Avenue,27.92
way,707853265,28.96504114017879,-82.00871999964383,8722,Southeast 176th Lowndes Place,,,,,,8722 Southeast 176th Lowndes Place,32171,2161801131,2161801120,Southeast 176th Lowndes Place,27.93
way,1348982650,29.622762505320786,-82.45197229121817,3451,Southwest 103rd Street,,Gainesville,FL,,US,"3451 Southwest 103rd Street, Gainesville FL, US",106224,1419670102,3894534297,Southwest 103rd Street,27.93
way,664421452,28.971492823873557,-82.03525381119125,7212,Southeast 172nd Hazelwood Loop,,,,,,7212 Southeast 172nd Hazelwood Loop,28241,1330631435,2161801614,Southeast 172nd Hazelwood Loop,27.93
node,4183588241,29.6281786,-82.4361437,2757,Southwest 87th Drive,,Gainesville,FL,,US,"2757 Southwest 87th Drive, Gainesville FL, US",90274,84830581,2019720861,Southwest 87th Drive,27.93
node,4166031780,29.6200909,-82.4534454,3781,Southwest 105th Street,,Gainesville,FL,,US,"3781 Southwest 105th Street, Gainesville FL, US",106215,1419670092,1419670091,Southwest 37th Place,27.94
way,1023674258,29.693286206492512,-82.42505383041544,4240,Northwest 77th Terrace,,,,,,4240 Northwest 77th Terrace,88923,84825001,84899003,Northwest 42nd Avenue;Northwest 77th Terrace,27.96
node,4204916954,29.6877277,-82.3653894,3804,Northwest 29th Street,,Gainesville,FL,,US,"3804 Northwest 29th Street, Gainesville FL, US",97678,84869368,84869368,Northwest 38th Place;Northwest 28th Terrace;Northwest 29th Street;Northwest 35th Place,27.96
way,1204714190,29.6026967884095,-82.4515576802466,10234,Southwest 55th Lane,,Gainesville,FL,,US,"10234 Southwest 55th Lane, Gainesville FL, US",79754,84840424,84840401,Southwest 55th Lane,27.96
